content,score,clean_text,sentiment,sentiment_label
"Game sering freeze pas awal2 masuk tutorial sentuh joystick bagian kiri, bahkan kadang sampe nge.blank dan hanya terdengar backsound saja. Tolong perbaikin bugnya",1,"game freeze pas awal2 masuk tutorial sentuh joystick kiri, kadang sampe nge.blank terdengar backsound saja. tolong perbaikin bugnya",0.2263,positif
"HP poco x3 pro,, Sinyal bagus,, tp sering stuck, payah ne game,, sudah 3x hapus terus install lge tp masih aja,, stuck ga bisa di apa2in,, sudah pakai wifi, trus paket data masih aja ngeleq.. Tolong perbaiki sinyal pada gamenya admin.. Yg baik hati dan tidak sombong",1,"hp poco x3 pro,, sinyal bagus,, tp stuck, payah ne game,, 3x hapus install lge tp aja,, stuck apa2in,, pakai wifi, trus paket data aja ngeleq.. tolong perbaiki sinyal gamenya admin.. hati sombong",-0.4588,negatif
"Gamenya bagus banget! tolong untuk mekanisme bertarungnya pas teken tombol serang, tolong di perbaiki lagi soalnya pas teken sebelum deket musuh suka nyerang tapi gak kena terus",5,"gamenya bagus banget! tolong mekanisme bertarungnya pas teken tombol serang, tolong perbaiki pas teken deket musuh suka nyerang kena",0.0,netral
"Gamenya bagus sih, sudah aku tunggu dari lama. Cuma masih banyak banget bug pas loading game nya, ga enak banget harus out dulu baru login lagi buat bisa main🥲. Semoga cepat di perbaiki~",3,"gamenya bagus sih, tunggu lama. banget bug pas loading game nya, enak banget out login main🥲. semoga cepat perbaiki~",0.0,netral
keren mantap semuanya... dari gameplay skill dan semuanya bagus... cuman di bagian loading kok lama kali... bentar bentar loading... kembali ke lobby loading... kebanyakan loading... itu aja sih... semoga kedepannya lebih bagus lagi... i like it...,4,keren mantap semuanya... gameplay skill bagus... cuman loading kali... bentar bentar loading... lobby loading... kebanyakan loading... aja sih... semoga kedepannya bagus lagi... i like it...,0.3818,positif
"gamenya bagus seru, cuman sering banget ketemu bug, kayak bug gak bisa keluar sama bug gak ada musuhnya dll, tolong d perbaiki yaaaa, tapi gamenya dah bagus kok😁",5,"gamenya bagus seru, cuman banget ketemu bug, kayak bug bug musuhnya dll, tolong perbaiki yaaaa, gamenya dah bagus kok😁",0.0,netral
Knp di reelease gamenya kalo masih ada bug Gua nge stuck suruh geser analok buat move karakter ngk bisa gimana mau mainnya udah habis data 3 gb tapi gak bisa di mainin tolong developer kalau belum mau di masukin dalam smart phone ngk usah di adain,1,knp reelease gamenya bug gua nge stuck suruh geser analok move karakter ngk gimana mainnya udah habis data 3 gb mainin tolong developer masukin smart phone ngk adain,0.1779,positif
"Masih banyak bug, jaringan server lag, sering force close, bug loding, freez tolong lebih di optimalkan untuk game play dan story sudah sangat bagus,",5,"bug, jaringan server lag, force close, bug loding, freez tolong optimalkan game play story bagus,",0.0,netral
"karakter ngebug di lobby, sering ngebug di loading screen jadi harus relog, game dengan size kecil di banding game sebelah yang memiliki size besar tapi lebih berat game ini dan saat ingin mengrekrut atau apapun itu pasti ada jeda loading",1,"karakter ngebug lobby, ngebug loading screen relog, game size banding game sebelah memiliki size berat game mengrekrut apapun jeda loading",0.0258,positif
"Kenapa loading masuk game lama tapi jaringan bagus,untuk file patch dalam game bisa gak di tengah muter² jadinya gak bisa main tunggu kelarkah download file patch biar bisa main.",1,"loading masuk game jaringan bagus,untuk file patch game muter² main tunggu kelarkah download file patch main.",0.0,netral
Gameplay lumayan tapi saya sering terkena black screen secara tiba tiba Dan loading yang sangat lama developer bentulin dong,2,gameplay lumayan terkena black screen loading developer bentulin,0.0,netral
Masih baru rilis wajar kalo masih ada bug nya.....over all game bagus rpg bagus sama seperti cerita cmn musuhnya dikit cepet ketemu boss gate nya....kurang panjang perjalanan lawan musuhnya,5,rilis wajar bug nya.....over all game bagus rpg bagus cerita cmn musuhnya dikit cepet ketemu boss gate nya....kurang perjalanan lawan musuhnya,0.0,netral
Tolo pihak game kenapa saya mau login selalu force close dan gak bisa di mainin tolong di perbaiki bug ini,3,tolo game login force close mainin tolong perbaiki bug,0.0,netral
"habis update makin gak jelas,banyak bug,jaringan full tetap tidak bisa login,GAME SAMPAH",1,"habis update jelas,banyak bug,jaringan full login,game sampah",0.0,netral
"setiap mau masuk ke story cerita loadingnya ngestuck disitu aja uda gitu ga masuk"" jadi mesti relog melulu anj, pliss perbaiki, iya tau hp ku kentang tapi masih di mainkan kok dan juga uda ku suruh main di hp temenku yg spek nya gede dan yaaa sama aja dia ngestuck juga di loading, itu doang sih jadi tolonglah di boloh dulu ya, tq",3,"masuk story cerita loadingnya ngestuck disitu aja uda gitu masuk"" mesti relog melulu anj, pliss perbaiki, iya tau hp ku kentang mainkan uda ku suruh main hp temenku spek gede yaaa aja ngestuck loading, doang sih tolonglah boloh ya, tq",0.0,netral
"Bagus sih, cuman ya gtu deh Netmarble, buruk di optimalisasi. Gue main OPM: World masih lancar walaupun rata kiri, eh ini game yang jauh lebih ringan udah rata kiri pun blanc terus. Kacau sih ini, semoga Minggu ini ada maintenance dlu buat optimalisasi, kalau ga ada ya maaf aja terpaksa uninstall.",3,"bagus sih, cuman ya gtu deh netmarble, buruk optimalisasi. gue main opm: world lancar kiri, eh game ringan udah kiri blanc terus. kacau sih ini, semoga minggu maintenance dlu optimalisasi, ya maaf aja terpaksa uninstall.",0.0,netral
"masih banyak yang kurang,apa lagi saat buka tutup menu dan pindah stage buffering parah,apa apa serba loading. tolong di benerin game sebelah aja aman tanpa ada loading setiap buka tutup menu yang ada.",2,"kurang,apa buka tutup menu pindah stage buffering parah,apa serba loading. tolong benerin game sebelah aja aman loading buka tutup menu ada.",0.0,netral
"buat reader manhwa dan yang nonton animenya seperti saya, gamenya keren sekali aku suka tapi tolong buat bug bug yang ada di benerin yaa :) soalnya bugnya masi banyak banget i love this game WUUUUUUUUUUU",5,"reader manhwa nonton animenya saya, gamenya keren suka tolong bug bug benerin yaa :) bugnya masi banget i love this game wuuuuuuuuuuu",0.802,positif
"Game bagus tapi masih banyak bug , jaringan aman tapi stuck di loading screen. Pas gua asal pencet Hero nge attack tapi gambar loading screen. Tolong perbaiki jaringan ingame thx",3,"game bagus bug , jaringan aman stuck loading screen. pas gua pencet hero nge attack gambar loading screen. tolong perbaiki jaringan ingame thx",0.25,positif
"tolong dong di perbaiki masih banyak bug, seperti suara dari gacha lengket ga ilang² harus relog, terus macet di loading lama ga bisa masuk, untuk yang lain udah bagus",3,"tolong perbaiki bug, suara gacha lengket ilang² relog, macet loading masuk, udah bagus",0.0,netral
"pada device yang saya gunakan selalu mengalami bug tidak dapat sentuh apapun pada layar yg d arahkan pada tutorial console ""gunakan stick sebelah kiri (L) untuk menggerakan karakter""",2,"device mengalami bug sentuh apapun layar arahkan tutorial console ""gunakan stick sebelah kiri (l) menggerakan karakter""",0.0,netral
"Game nya bagus, grafik lumayan, leveling seru, Bansos nya banyak, kalau bisa lebih banyak lagi😁",5,"game bagus, grafik lumayan, leveling seru, bansos banyak, lagi😁",0.0,netral
game nya bagus secara keseluruhan tapi masih ada bug yang mengganggu seperti freeze diloading game,2,game bagus bug mengganggu freeze diloading game,0.0516,positif
"Hampir Secara keseluruhan game ini cukup memuaskan, tetapi pada saat bermain di PC menggunakan launcher kenapa harus memasukan email ke web terlebih dahulu,,,alangkah baiknya email kita terkait ke launcher sehingga buka tutup game lebih cepat dan mudah",4,"game memuaskan, bermain pc launcher memasukan email web dahulu,,,alangkah baiknya email terkait launcher buka tutup game cepat mudah",0.0,netral
Game aneh pas lagi loading sebelum tutorial layar bisa dipencet tetapi setelah tutorial dimulai untuk menggunakan analog tidak bisa dipencet padahal sebelum tutorial nggak sengaja pencet tombol pause bisa ke pause,1,game aneh pas loading tutorial layar dipencet tutorial analog dipencet tutorial nggak sengaja pencet tombol pause pause,0.0,netral
"Semoga update selanjutnya bugnya di fix ya, masih bug jaringan, suka blank hitam, tidak muncul karakter di lobby hanya menu saja, overall gamenya bagus.",4,"semoga update bugnya fix ya, bug jaringan, suka blank hitam, muncul karakter lobby menu saja, overall gamenya bagus.",0.0258,positif
"Terllau banyak kali bug, kadang loading masuk battle macet ditengah"", setiap kembali kelobby selalu muncung loading pdahal jaringan stabil,..olong ditingkatkan lagi demi kenyamanan bermain,..",3,"terllau kali bug, kadang loading masuk battle macet ditengah"", kelobby muncung loading pdahal jaringan stabil,..olong ditingkatkan kenyamanan bermain,..",-0.3818,negatif
"Semua nya cocok dan bagus mirip dgn komik ny, cuma tolong realoading ny di kurangin, ini apa apa loading mengganggu game play",5,"cocok bagus komik ny, tolong realoading kurangin, loading mengganggu game play",0.34,positif
Dari segi Grafik sudah mantap. Tapi untu segi jaringan sering sekali Lag. Tolong diperbaiki lagi kestabilan jaringannya,3,segi grafik mantap. untu segi jaringan lag. tolong diperbaiki kestabilan jaringannya,-0.34,negatif
overall udh bagus gamenya tpi dri segi loadingnya tolong di kurangin lah ntah ini bug atau gimana setiap abis game buka gacha buka back pack selalu ad loading padahal udh pake wifi udh relog selalu gitu. itu aj sih masukan dri aku semoga cepat di perbaiki biar main jaya gamenya 🤗🤗,3,overall udh bagus gamenya tpi dri segi loadingnya tolong kurangin ntah bug gimana abis game buka gacha buka back pack ad loading udh pake wifi udh relog gitu. aj sih masukan dri semoga cepat perbaiki main jaya gamenya 🤗🤗,0.0,netral
"Gamenya bagus. sayang entah bug atau bukan, dibagian loading screen pas masuk gate/yang lainnya, nge-stuck ga masuk masuk. sumpah gachanya ampas bangat, udah lebih 300x gacha tapi cuma dapat Hunter ssr 1x doang, dan 5x ssr senjata. Gw butuhnya Hunter bukan senjata.",2,"gamenya bagus. sayang bug bukan, dibagian loading screen pas masuk gate/yang lainnya, nge-stuck masuk masuk. sumpah gachanya ampas bangat, udah 300x gacha hunter ssr 1x doang, 5x ssr senjata. butuhnya hunter senjata.",0.0,netral
"keren grafiknya, gameplay nya juga, tapi bug nya yg bikin menjengkelkan, lagi asik asiknya malahan ngestuck di loading, mohon untuk diperbaiki, makasih",4,"keren grafiknya, gameplay juga, bug menjengkelkan, asik asiknya ngestuck loading, mohon diperbaiki, makasih",0.0,netral
"Overall semua bagus cuman permasalahan yang terus""an muncul adalah di sinyal, padahal untuk main pubg, honkai, genshin masih aman"" Aja giliran main ini game langsung muter"" Mulu, mau buka menu muter"", mau masuk ke stage muter"", mau klaim reward muter"", mohon segera di fix",3,"overall bagus cuman permasalahan terus""an muncul sinyal, main pubg, honkai, genshin aman"" aja giliran main game langsung muter"" mulu, buka menu muter"", masuk stage muter"", klaim reward muter"", mohon fix",0.5719,positif
"Jangan di install cuy, ini game masih dalam pengembangan makanya banyak kejadian yang bikin naik pitam. Resource udah kedonlowat semua tapi black screen terus ga kelar kelar. Loading nya lama kek nunggu siput nyebrang. Game kocak ngabisin kuota doang, jingan.",1,"install cuy, game pengembangan kejadian pitam. resource udah kedonlowat black screen kelar kelar. loading kek nunggu siput nyebrang. game kocak ngabisin kuota doang, jingan.",0.0,netral
"Stuck di loading screen, buffering loading di in game bikin muak, yg harusnya login malah ga jadi login grgr stuck di loading screen",2,"stuck loading screen, buffering loading in game muak, login login grgr stuck loading screen",-0.4588,negatif
"Buat apa di buat game ini kalo ga bisa di mainin ,,lama lama download cuman stuck loading screen doang",1,"game mainin ,,lama download cuman stuck loading screen doang",-0.25,negatif
"gamenya sebenarnya bagus bgt, tapi pas mau mencet sesuatu pasti loading terus atau tiba² loading trus musuhnyaa dmg nya gak ngotak ,Ama yg gate itu, harusnya dapet exp Jinwoo nya naikin masa 2 gate cuma dapet 600 exp gmn dong naik lvlnya",4,"gamenya bagus bgt, pas mencet loading tiba² loading trus musuhnyaa dmg ngotak ,ama gate itu, dapet exp jinwoo naikin 2 gate dapet 600 exp gmn lvlnya",0.0,netral
"game bagus,cuma knp kalo lg udh mulai game,tiba2 game berhenti,ditunggu setengah jam posisi ga berubah,dan itu sering terjadi. tolong perbaiki om,ga nikmat kalo harus keluar trz",2,"game bagus,cuma knp lg udh game,tiba2 game berhenti,ditunggu jam posisi berubah,dan terjadi. tolong perbaiki om,ga nikmat trz",0.0,netral
Gamenya udah bagus.. Tinggal bug nya yang masih harus di perbaiki.. Terutama saat Loading Screen.. Selalu stuck moga ke depan bisa cepat teratasi..,3,gamenya udah bagus.. tinggal bug perbaiki.. loading screen.. stuck moga cepat teratasi..,-0.25,negatif
"Game nya sangat seru, cuma ada sedikit masalah 1.kadang kalo udah selesai satu chapter kadang bisa pencet apa, itu ada dua kemungkinan 1.hp saya udah ga kuat 2.ada terjadi bug, sisanya bagus sih😁",5,"game seru, 1.kadang udah selesai chapter kadang pencet apa, 1.hp udah kuat 2.ada bug, sisanya bagus sih😁",0.0,netral
"Saya no bug tapi tolong itu yg buat bikin senjata item nya susah bgt nyari nya mana tiap kali lebur senjata dpt nya dikit bgt.,",4,"no bug tolong senjata item susah bgt nyari kali lebur senjata dpt dikit bgt.,",-0.296,negatif
"Banyak bug, Mesti sering relog. Penaikan level dan boss tidak sesuai. Pemerasan TOPUP.",2,"bug, mesti relog. penaikan level boss sesuai. pemerasan topup.",0.0,netral
"Ratingnya saya ubah dahulu. Karna pada versi mobile masih terlalu banyak BUG, terutama pada loading screen saat sedang ingin melakukan battle. Jadi saat ingin memainkan di mobile harus keluar masuk berulang kali.",1,"ratingnya ubah dahulu. karna versi mobile bug, loading screen battle. memainkan mobile masuk berulang kali.",-0.3818,negatif
Di update bukannya nambah bagus malah banyak bug Ngk bisa masuk game Ngestak di loading padahal sinyal bagus,1,update nambah bagus bug ngk masuk game ngestak loading sinyal bagus,0.0,netral
"Solo loading sih, pake wifi walau yg 50mbps ttep ae loading mulu, pdhal dipake main game lain ping stabil 5-10ms",1,"solo loading sih, pake wifi 50mbps ttep ae loading mulu, pdhal dipake main game ping stabil 5-10ms",0.0,netral
Kemarin Prasaan baru juga di update udah ngebug dan lag lagi gak ada bedaanya pula.,1,kemarin prasaan update udah ngebug lag bedaanya pula.,-0.34,negatif
Game update terus tapi bug di loading screen masih ada aja Tolonglah di perbaiki lagi,1,game update bug loading screen aja tolonglah perbaiki,0.0,netral
"Setelah patch baru game ini jadi ga ramah f2p dan orang yang topup nanggung nanggung,.harus kuras dompet baru bisa nikmatin game ini,.",1,"patch game ramah f2p orang topup nanggung nanggung,.harus kuras dompet nikmatin game ini,.",0.0,netral
ada bug yang paling parah coba pas udah selesai download semua data atur grafik paling tinggi terus untuk sisanya rata kiri pasti fc terus,1,bug parah coba pas udah selesai download data atur grafik sisanya kiri fc,0.0,netral
Tolong perbaiki bug ini game kebanyakan loadingnya tolong beri kenyamanan saat bermain,1,tolong perbaiki bug game kebanyakan loadingnya tolong kenyamanan bermain,0.0,netral
